startTime,open,high,low,close,endTime,volume
2024-09-28 09:09:02,5669020,5672818,5663562,5665880,2024-09-28 09:15:35,13.854
2024-09-28 09:15:35,5665880,5672151,5665872,5671318,2024-09-28 09:19:57,7.604
2024-09-28 09:19:57,5671318,5673060,5663986,5664661,2024-09-28 09:24:19,15.427
2024-09-28 09:24:19,5665448,5669055,5662766,5667697,2024-09-28 09:30:52,13.135
2024-09-28 09:30:52,5666910,5673233,5666399,5668302,2024-09-28 09:35:14,6.423
2024-09-28 09:35:14,5669254,5672818,5667610,5672818,2024-09-28 09:39:37,3.805
2024-09-28 09:39:37,5672030,5673189,5670421,5672281,2024-09-28 09:43:59,1.301
2024-09-28 09:43:59,5672281,5673138,5669500,5669859,2024-09-28 09:50:32,3.879
2024-09-28 09:50:32,5670646,5674911,5670024,5674911,2024-09-28 09:54:54,5.509
2024-09-28 09:54:54,5674911,5676944,5673665,5676156,2024-09-28 09:59:16,6.306
2024-09-28 09:59:16,5676156,5677004,5671581,5674530,2024-09-28 10:05:49,3.536
2024-09-28 10:05:49,5674366,5678769,5673086,5677990,2024-09-28 10:10:12,4.689
2024-09-28 10:10:12,5677990,5682194,5677990,5681407,2024-09-28 10:14:34,11.576
2024-09-28 10:14:34,5682194,5682194,5677350,5678137,2024-09-28 10:18:56,2.21
2024-09-28 10:18:56,5678423,5681191,5677272,5677272,2024-09-28 10:25:29,5.069
2024-09-28 10:25:29,5678059,5681459,5677255,5678855,2024-09-28 10:29:51,8.06
2024-09-28 10:29:51,5678855,5685256,5678682,5685256,2024-09-28 10:34:13,7.62
2024-09-28 10:34:13,5684469,5687471,5683526,5686900,2024-09-28 10:40:47,2.979
2024-09-28 10:40:47,5686113,5688111,5684876,5686632,2024-09-28 10:45:09,5.257
2024-09-28 10:45:09,5686727,5689391,5685940,5688111,2024-09-28 10:49:31,4.547
2024-09-28 10:49:31,5687324,5687324,5683959,5684755,2024-09-28 10:56:04,3.131
2024-09-28 10:56:04,5685542,5688457,5685222,5688284,2024-09-28 11:00:26,2.403
2024-09-28 11:00:26,5687497,5691017,5686978,5690187,2024-09-28 11:04:48,2.848
2024-09-28 11:04:48,5690974,5690974,5688197,5688370,2024-09-28 11:09:11,4.431
2024-09-28 11:09:11,5689157,5689157,5683518,5683518,2024-09-28 11:15:44,5.94
2024-09-28 11:15:44,5683518,5688457,5683518,5687618,2024-09-28 11:20:06,5.572
2024-09-28 11:20:06,5688284,5688630,5684729,5685075,2024-09-28 11:24:28,2.186
2024-09-28 11:24:28,5686000,5686000,5683613,5683820,2024-09-28 11:31:01,1.619
2024-09-28 11:31:01,5683552,5684279,5681459,5683353,2024-09-28 11:35:23,6.984
2024-09-28 11:35:23,5683353,5689088,5682229,5688301,2024-09-28 11:39:46,1.905
2024-09-28 11:39:46,5689123,5689149,5686995,5687168,2024-09-28 11:44:08,2.919
2024-09-28 11:44:08,5687168,5687955,5684746,5684772,2024-09-28 11:50:41,3.806
2024-09-28 11:50:41,5684772,5689149,5684218,5687177,2024-09-28 11:55:03,3.209
2024-09-28 11:55:03,5687920,5691960,5687920,5690100,2024-09-28 11:59:25,5.96
2024-09-28 11:59:25,5690887,5691181,5683699,5683699,2024-09-28 12:05:58,7.15
2024-09-28 12:05:58,5683552,5684962,5683180,5683180,2024-09-28 12:10:21,2.064
2024-09-28 12:10:21,5682661,5683293,5676779,5682142,2024-09-28 12:14:43,11.358
2024-09-28 12:14:43,5681459,5681459,5675741,5679020,2024-09-28 12:19:05,8.1
2024-09-28 12:19:05,5679020,5679738,5676615,5678509,2024-09-28 12:25:38,5.919
2024-09-28 12:25:38,5679296,5679296,5676606,5676779,2024-09-28 12:30:00,3.772
2024-09-28 12:30:00,5676433,5678596,5674011,5674011,2024-09-28 12:34:22,4.353
2024-09-28 12:34:22,5674011,5675957,5672238,5672273,2024-09-28 12:40:56,6.824
2024-09-28 12:40:56,5672273,5674911,5658433,5661953,2024-09-28 12:45:18,57.211
2024-09-28 12:45:18,5662351,5670266,5661728,5667766,2024-09-28 12:49:40,14.478
2024-09-28 12:49:40,5666979,5670638,5664712,5670638,2024-09-28 12:54:02,9.569
2024-09-28 12:54:02,5670724,5671503,5666806,5668302,2024-09-28 13:00:35,6.144
2024-09-28 13:00:35,5668302,5670724,5662766,5662766,2024-09-28 13:04:57,12.436
2024-09-28 13:04:57,5662619,5667342,5660526,5662853,2024-09-28 13:09:20,10.276
